PO No,Forwarder Name,PO Created By,Vendor Code,Vendor Name,Vendor Country Name,Consignee Code,Incoterm Origin,PO Delivery Date,PO Item,Material No,Material Short Text,PO Quantity,Total GR Qty,PO Line Process,PO Line Status
68037535,,AWEIS,1900015844,Wrangler Instruments,Pakistan,,DAP,2024-07-01,20,S0770600,"Scissors,Mayo,170mm,cvd,b/b",2000,2000,LTA,CLOSED
68037578,,DKURDOV,1900021271,Lomapharm GmbH,Germany,X12004,DAP,2024-12-11,10,S1580101,"Micronutrient tabs, pregnancy/BOT-100",300000,300000,LTA,CLOSED
68037538,,AWEIS,1900002012,The Medical Export Group BV,Netherlands,X12004,DAP,2024-06-07,10,S0503015,"Medical tape,2.5cmx5m,roll",75000,75000,LTA,CLOSED
68037541,,NANXIONNAZ,1900006967,Hydrachem Limited,United Kingdom,X12004,DAP,2024-06-10,10,S1588360,Water purif.(NaDCC) 1.67g tabs/PAC-200,20160,20160,LTA,CLOSED
68037586,,AWEIS,1900022588,China Meheco Corporation,China,X12002,DAP,2024-07-09,10,S0845013,"Pulseoximeter,spot-check,w/accessories",1400,1400,LTA,CLOSED
68037556,,TNIELSEN,1900020830,Amdipharm Limited,Ireland,X12004,DAP,2025-07-30,10,S1552416,Hydralazine pdr/inj 20mg amp/BOX-5,6000,1000,LTA,OPEN
68037538,,AWEIS,1900002012,The Medical Export Group BV,Netherlands,,DAP,2024-06-07,20,S0523058,"Swab,alcohol,6x3cm,BOX-100",5000,5000,LTA,CLOSED
68037550,,MKAZEMI,1900014773,MEDOPHARM,India,X12001,DAP,2024-10-24,10,S1562041,Magnesium trisilicate compd. tab/PAC-100,10000,10000,LTA,CLOSED
68037589,,MKAZEMI,1900000468,Remedica Ltd.,Cyprus,,DAP,2024-10-04,10,S1550005,Iron 60mg+Folic ac.400mcg tab/PAC(10x10),240000,240000,LTA,CLOSED
68037548,,MKAZEMI,1900014773,MEDOPHARM,India,X12001,DAP,2024-09-30,10,S1555966,Paracetamol 250mg disp. tabs/PAC-10x10,300000,300000,LTA,CLOSED
62000128,Kuehne + Nagel A/S,NSEREK,1900020051,Real Relief ApS,Denmark,X44906,FCA,2024-05-28,10,S5006122,"WASH&DignityKit,firstResp,1HH,noPurifTab",6210,6210,LTA,CLOSED
68037585,,AWEIS,1900006469,SURU INTERNATIONAL PVT LTD,India,X12001,DAP,2024-09-02,10,S0330501,"Bag,urine collecting,2L,drain.,sterile",43200,43200,LTA,CLOSED
68037582,Kuehne + Nagel A/S,AWEIS,1900019065,Qingdao Narising International Trad,China,X12001,FCA,2024-07-31,30,S0512025,"Bandage,gauze,8cmx4m,roll",403200,403200,LTA,CLOSED
68037582,Kuehne + Nagel A/S,AWEIS,1900019065,Qingdao Narising International Trad,China,X12001,FCA,2024-07-31,40,S0523010,"Gauze,roll,90cmx100m,non-ster",2520,2520,LTA,CLOSED
68037583,,AWEIS,1900001115,Chempatex Medizinische,Germany,X12001,DAP,2024-09-23,10,S0523015,"Compress,gauze,10x10cm,n/ster/PAC-100",33600,33600,LTA,CLOSED
68037587,,AWEIS,1900011349,KD Medical GmbH Hospital Products,Germany,X12004,DAP,2024-06-13,10,S0531991,"Infusion giving set,sterile,s.u.",55080,55080,NONE,CLOSED
68037600,,AWEIS,1900011349,KD Medical GmbH Hospital Products,Germany,X12004,DAP,2024-06-07,10,S0709231,"Cannula IV short 18G, ster, disp, BOX-50",4160,4160,LTA,CLOSED
68037600,,AWEIS,1900011349,KD Medical GmbH Hospital Products,Germany,X12004,DAP,2024-06-07,20,S0709232,"Cannula IV short 20G, ster, disp, BOX-50",3200,3200,LTA,CLOSED
68037600,,AWEIS,1900011349,KD Medical GmbH Hospital Products,Germany,X12004,DAP,2024-06-13,30,S0709233,"Cannula IV short 22G, ster, disp, BOX-50",10880,10880,LTA,CLOSED
68037600,,AWEIS,1900011349,KD Medical GmbH Hospital Products,Germany,X12004,DAP,2024-06-13,40,S0709234,"Cannula IV short 24G, ster, disp, BOX-50",6400,6400,LTA,CLOSED
68037600,,AWEIS,1900011349,KD Medical GmbH Hospital Products,Germany,X12004,DAP,2024-06-13,50,S0744301,"Needle,scalp vein,23G,ster,disp/BOX-50",1280,1280,LTA,CLOSED
68037555,,AWEIS,1900015577,"Bastos Viegas, S.A.",Portugal,X12004,DAP,2024-06-12,10,S0523055,"Compress,gauze,10x10cm,ster/PAC-5",13500,13500,LTA,CLOSED
68037552,,AWEIS,1900010631,HEALTHIUM MEDTECH LTD,India,X12001,DAP,2024-09-06,10,S0565011,"Sut,nonabs,DEC3,need 3/8 30mm,tri/BOX-36",3600,3600,LTA,CLOSED
68037552,,AWEIS,1900010631,HEALTHIUM MEDTECH LTD,India,X12001,DAP,2024-09-06,20,S0564004,"Sut,abs,DEC2,need 3/8 26mm,tri/BOX-36",720,720,LTA,CLOSED
68037554,,AWEIS,1900019065,Qingdao Narising International Trad,China,X12001,DAP,2024-06-15,10,S0523050,"Compress,paraffin,10x10cm,ster/BOX-10",1700,1700,LTA,CLOSED
68037554,,AWEIS,1900019065,Qingdao Narising International Trad,China,X12001,DAP,2024-06-15,20,S0503020,"Medical tape,perforated,10cmx5m,roll",8000,8040,LTA,CLOSED
68037553,,MKAZEMI,1900015853,Mepro Pharmaceuticals Pvt Ltd,India,X12001,DAP,2024-12-09,10,S1533010,Ibuprofen 200mg tabs/PAC 10x10,200000,197603,LTA,CLOSED
68037549,Kuehne + Nagel A/S,MKAZEMI,1900014773,MEDOPHARM,India,X12002,FCA,2024-06-20,10,S1555966,Paracetamol 250mg disp. tabs/PAC-10x10,50000,50000,LTA,CLOSED
68037558,,MKAZEMI,1900000468,Remedica Ltd.,Cyprus,X12001,DAP,2024-10-30,10,S1505043,Amoxicillin 250mg disp.tab/PAC-(10x10),122896,122896,LTA,CLOSED
68037682,Kuehne + Nagel A/S,MKAZEMI,1900012253,DSM Nutritional Products Europe Ltd,Switzerland,X12004,FCA,2024-09-30,10,S1572014,Vitamin D3 133IU drops/BOT-15ml,37911,37911,NONE,CLOSED
68037632,Kuehne + Nagel A/S,MKAZEMI,1900012086,AMEX Healthcare GmbH,Austria,X12004,FCA,2025-02-15,10,S1531003,Cefixime 200mg tabs/PAC-10x10,20800,20800,NONE,CLOSED
68037595,,MKAZEMI,1900015951,Universal Corporation Limited,Kenya,X12001,DAP,2025-01-15,10,S1580020,Zinc 20mg tablets/PAC-10x10,61065,61044,LTA,CLOSED
68037576,,MKAZEMI,1900000468,Remedica Ltd.,Cyprus,X12001,DAP,2024-10-04,10,S1531702,Promethazine 25mg tabs/PAC-10x10,10000,10000,LTA,CLOSED
68037596,,MKAZEMI,1900000064,KBI Pharmaceuticals GmbH & Co. KG,Germany,X12001,DAP,2025-01-28,10,S1561120,ORS low osm. 20.5g/1L CAR/10x10,21168,21168,LTA,CLOSED
68037577,,MKAZEMI,1900012086,AMEX Healthcare GmbH,Austria,X12004,DAP,2024-11-28,10,S1511503,Biperiden 2mg tabs/PAC-5x20,6040,6040,LTA,CLOSED
68037562,,TNIELSEN,1900021380,Cheplapharm Arzneimittel GmbH,Germany,X12004,DAP,2024-11-06,10,S1560202,Phytomenadione 2mg/0.2ml inj. amp/BOX-5,5000,5000,LTA,CLOSED
68037563,,TNIELSEN,1900007417,DEMO S.A. Pharmaceutical Industry,Greece,X12001,DAP,2025-01-20,10,S1552117,Glucose 5% 500ml bot/BOX-20,10000,6554,LTA,OPEN
68037564,,TNIELSEN,1900007417,DEMO S.A. Pharmaceutical Industry,Greece,X12001,DAP,2024-09-27,10,S1531006,Ceftriaxone pdr/inj 250mg vial/BOX-50,5000,5072,LTA,CLOSED
68037567,,TNIELSEN,1900014063,NCPC International Corp,China,X12001,DAP,2025-01-12,10,S1505099,Ampicillin pdr/inj 500mg vial/BOX-50,5000,5200,LTA,CLOSED
68037569,,TNIELSEN,1900007417,DEMO S.A. Pharmaceutical Industry,Greece,X12001,DAP,2024-12-25,10,S1564320,Sod.chloride inj.0.9% 10ml/BOX-5,33000,23842,LTA,OPEN
68037574,,TNIELSEN,1900007417,DEMO S.A. Pharmaceutical Industry,Greece,X12001,DAP,2024-11-15,10,S1552119,Sodium Chloride 0.9% 500ml bot/BOX-20,20000,20027,LTA,CLOSED
68037570,,TNIELSEN,1900000443,Purna Pharmaceuticals N.V.,Belgium,X12004,DAP,2024-12-23,10,S1552510,Zinc oxide ointment 10%/TBE-100g,56000,55930,LTA,CLOSED
68037571,,TNIELSEN,1900012918,Galentic Pharma (India) Pvt.Ltd,India,X12001,DAP,2024-11-30,10,S1531042,Chlorhex.diglu.7.1% gel cord.c.TBE/20g,72000,71860,LTA,CLOSED
68037572,,TNIELSEN,1900012559,Gland Pharma Ltd,India,X12001,DAP,2025-03-30,10,S1551961,Gentamicin inj 10mg/ml 2ml amp/BOX-50,9000,0,LTA,OPEN
68037573,,TNIELSEN,1900014308,MILAN LABORATORIES (INDIA) PVT. LTD,India,X12001,DAP,2025-01-10,10,S1505046,Amoxici.pdr/oral sus 125mg/5ml/BOT-100ml,300000,299899,LTA,CLOSED
68037575,,TNIELSEN,1900007417,DEMO S.A. Pharmaceutical Industry,Greece,X12001,DAP,2024-10-18,10,S1560826,Compound Sodium Lactate 500ml bot/BOX-20,19938,10339,LTA,OPEN
68037854,,BKERNKAMP,1900016305,PKP Bardejov S.r.o.,Slovakia,X12004,DAP,2024-10-15,10,S0114530,"Length/height board,baby/child,SET-2",702,702,LTA,CLOSED
68037629,,BKERNKAMP,1900016305,PKP Bardejov S.r.o.,Slovakia,X12004,DAP,2024-08-27,10,S0114540,"Length/height board,baby/chld/adlt,SET-2",468,468,LTA,CLOSED
68037630,,BKERNKAMP,1900000451,SECA GmbH & Co. KG,Germany,X12001,DAP,2024-09-30,10,S0141022,"Scale,mother/child,batteries,250kg",500,500,LTA,CLOSED
68037630,,BKERNKAMP,1900000451,SECA GmbH & Co. KG,Germany,X12001,DAP,2024-09-30,20,S0141024,"Scale,survey,mother/chld,bat.solar,150kg",300,300,LTA,CLOSED
68037630,,BKERNKAMP,1900000451,SECA GmbH & Co. KG,Germany,X12001,DAP,2024-09-30,30,S0141025,"Scale,survey,mother/child,bat,150kg",1440,1440,LTA,CLOSED
68037631,,BKERNKAMP,1900000302,Avery Weigh-Tronix Limited,United Kingdom,X12004,DAP,2024-07-15,10,S0557000,"Scale,spring type,infant,5kgx25g",5000,5000,LTA,CLOSED
68038211,,BKERNKAMP,1900005947,Fazzini s.r.l.,Italy,X12004,DAP,2025-03-30,10,S0557000,"Scale,spring type,infant,5kgx25g",2000,0,LTA,OPEN
68037633,,BKERNKAMP,1900001115,Chempatex Medizinische,Germany,X12004,DAP,2024-06-21,10,S0189000,"Weighing trousers,infant,25kg,PAC-5",3000,3000,LTA,CLOSED
68037591,,MKAZEMI,1900000468,Remedica Ltd.,Cyprus,X12001,DAP,2024-10-10,10,S1531705,Loratadine 10mg tabs/PAC-10x10,60000,60000,LTA,CLOSED
68037581,,AWEIS,1900002012,The Medical Export Group BV,Netherlands,X12004,DAP,2024-06-25,10,S0519001,"Non-pneumatic Anti-shock Garment,sizeM/L",1000,1000,LTA,CLOSED
68037581,,AWEIS,1900002012,The Medical Export Group BV,Netherlands,X12004,DAP,2024-06-25,20,S0519002,"Non-pneumatic Anti-shock Garment, size S",1000,1000,LTA,CLOSED
68037617,,AWEIS,1900016551,Romsons International,India,X12001,DAP,2024-09-09,10,S0323300,"Catheter,Foley,CH10,ster,disp",15000,15000,LTA,CLOSED
68037617,,AWEIS,1900016551,Romsons International,India,X12001,DAP,2024-09-09,20,S0323301,"Catheter,Foley,CH12,ster,disp",16000,16000,LTA,CLOSED
68037617,,AWEIS,1900016551,Romsons International,India,X12001,DAP,2024-09-09,30,S0323302,"Catheter,Foley,CH14,ster,disp",28000,28000,LTA,CLOSED
68037592,,AWEIS,1900020831,Wuyi Anbo Medical Equipment Manufac,China,X12002,DAP,2024-07-31,30,S0566014,"Infusion Arm Splint, Foldable, Adult",2000,2000,LTA,CLOSED
68037592,,AWEIS,1900020831,Wuyi Anbo Medical Equipment Manufac,China,X12002,DAP,2024-07-31,40,S0566015,"Infusion Arm Splint, Foldable, Child",2000,2000,LTA,CLOSED
68037601,,AWEIS,1900005947,Fazzini s.r.l.,Italy,X12004,DAP,2024-07-10,10,S0683200,"Sphygmomanometer,(adult),aneroid",10000,10000,LTA,CLOSED
68037601,,AWEIS,1900005947,Fazzini s.r.l.,Italy,X12004,DAP,2024-07-10,20,S0686000,"Stethoscope,binaural,complete",6000,6000,LTA,CLOSED
68037602,,AWEIS,1900001612,Medela AG,Switzerland,X12004,DAP,2024-07-17,10,S0791500,"Vacuum extractor,Bird,manual,comple.set",160,160,LTA,CLOSED
68037611,,AWEIS,1900011631,GPC Medical Ltd,India,X12001,DAP,2024-09-03,10,S0845009,"Resuscitator,hand-oper.,neonate,set",4000,4000,LTA,CLOSED
68037613,,AWEIS,1900015320,Svizera Europe B V,Netherlands,X12004,DAP,2024-07-28,10,S0845182,"Gel, ultrasound, bottle, min. 250ml",4000,4000,LTA,CLOSED
68037614,,AWEIS,1900008236,Fleischhacker GmbH & Co.KG,Germany,X12004,DAP,2024-08-12,10,S0845184,"Stethoscope, neonatal, binaural,complete",2000,2000,LTA,CLOSED
68037615,,AWEIS,1900005947,Fazzini s.r.l.,Italy,X12004,DAP,2024-08-14,10,S0845185,"Doppler,FHR detector,w/access",700,699,LTA,CLOSED
68037616,,AWEIS,1900005947,Fazzini s.r.l.,Italy,X12004,DAP,2024-07-15,10,S0983400,"Timer,60 min",2000,2000,LTA,CLOSED
68037610,,AWEIS,1900000137,Wisconsin Aluminum Foundry Co Inc,USA (the),X12001,DAP,2024-09-03,10,S0156000,"Sterilizer,steam,39L",336,336,LTA,CLOSED
68037607,,AWEIS,1900015722,STERIS Corporation,USA (the),X12004,DAP,2024-07-01,10,S0558100,"Indicator,TST control spot/PAC-300",1000,1000,LTA,CLOSED
68037608,,TNIELSEN,1900020830,Amdipharm Limited,Ireland,X12001,DAP,2024-12-04,10,S1551981,Gentamicin 0.3% eye/ear drops/BOT-10ml,156000,156000,LTA,CLOSED
68037612,,AWEIS,1900016014,Rudolf Riester GmbH,Germany,X12004,DAP,2024-06-21,10,S0845188,"Sphygmomanometer,(child),resilient",350,350,NONE,CLOSED
68037588,,MKAZEMI,1900018197,Reyoung Pharmaceutical Co Ltd,China,X12001,DAP,2024-10-25,10,S1550009,Iron 60mg+Folic ac. 2800mcg tabs/PAC-100,150000,150000,LTA,CLOSED
68037603,,AWEIS,1900021784,Durable Hospital Supplies,Pakistan,X12001,DAP,2024-11-21,10,S0109000,"Drum,sterilizing,340mm diam",100,100,LTA,CLOSED
68037590,,MKAZEMI,1900019343,NutriCorp International,Canada,X12001,DAP,2024-10-18,10,S1583000,"Retinol 200,000IU soft gel.caps/PAC-500",8142,8142,LTA,CLOSED
68037590,,MKAZEMI,1900019343,NutriCorp International,Canada,,DAP,2025-01-20,20,S1583020,"Retinol 100,000IU soft gel.caps/PAC-100",42278,42278,LTA,CLOSED
68037594,,TNIELSEN,1900014916,Sandoz d d,Slovenia,X12004,DAP,2024-07-10,10,S1551960,Gentamicin inj 40mg/ml 2ml amp/BOX-50,20000,20000,LTA,CLOSED
68037599,,TNIELSEN,1900014063,NCPC International Corp,China,X12001,DAP,2024-09-28,10,S1531006,Ceftriaxone pdr/inj 250mg vial/BOX-50,9960,9960,NONE,CLOSED
68037670,,TNIELSEN,1900015853,Mepro Pharmaceuticals Pvt Ltd,India,X12001,DAP,2024-11-11,10,S1515020,Benz.acid 6%+salic.acid 3% oint./TBE-40g,24000,24020,LTA,CLOSED
68037597,,MKAZEMI,1900001025,Durbin PLC,United Kingdom,X12001,DAP,2024-07-10,10,S1543752,Bisoprolol fumarate 5mg tabs/PAC-2x14,23000,23000,LTA,CLOSED
68037598,,MKAZEMI,1900006474,FDC Limited,India,X12001,DAP,2024-11-12,10,S1561125,"ReSoMal,42g sachet for 1 litre/CAR-100",1440,1440,LTA,CLOSED
68037593,,MKAZEMI,1900000468,Remedica Ltd.,Cyprus,X12001,DAP,2024-08-10,10,S1550501,Furosemide 40mg tabs/PAC-10x10,45000,45000,LTA,CLOSED
68037605,,TNIELSEN,1900000468,Remedica Ltd.,Cyprus,X12001,DAP,2024-10-04,10,S1568040,Sulfadox+Pyrimeth 500+25mg tabs/PAC-100,20000,20000,LTA,CLOSED
68037606,,TNIELSEN,1900014549,Sirmaxo Chemicals Pvt Ltd,India,X12001,DAP,2024-09-04,10,S1531505,Chlorhexidine conc. sol. 5%/BOT-1000ml,19530,19530,LTA,CLOSED
68037618,,TNIELSEN,1900018859,Hameln Pharma Ltd,United Kingdom,X12001,DAP,2024-10-15,10,S1543625,Diazepam inj 5mg/ml 2ml amp/BOX-10    pt,10000,10000,LTA,CLOSED
68037622,,WGU,1900003974,Walpak A/S,Denmark,X12004,DAP,2024-06-17,10,S8902068,Paper roll 250/580mm x 300m,60,60,NONE,CLOSED
68037637,,WGU,1900020333,DS Smith Packaging Denmark A/S,Denmark,X12004,DAP,2024-07-03,10,S9008034,"Double-wall ctn.60x40x33.3 cm, 0.08 m3",4368,4345,LTA,CLOSED
68037637,,WGU,1900020333,DS Smith Packaging Denmark A/S,Denmark,X12004,DAP,2024-07-09,20,S9008034,"Double-wall ctn.60x40x33.3 cm, 0.08 m3",8736,8607,LTA,CLOSED
68037637,,WGU,1900020333,DS Smith Packaging Denmark A/S,Denmark,X12004,DAP,2024-07-11,30,S9008034,"Double-wall ctn.60x40x33.3 cm, 0.08 m3",8736,8725,LTA,CLOSED
68037637,,WGU,1900020333,DS Smith Packaging Denmark A/S,Denmark,X12011,DAP,2024-07-18,40,S9008034,"Double-wall ctn.60x40x33.3 cm, 0.08 m3",8736,8734,LTA,CLOSED
68037637,,WGU,1900020333,DS Smith Packaging Denmark A/S,Denmark,X12011,DAP,2024-07-03,50,S9012024,"Double-wall ctn.60x40x50 cm, 0.120 m3",3864,3864,LTA,CLOSED
68037637,,WGU,1900020333,DS Smith Packaging Denmark A/S,Denmark,X12011,DAP,2024-07-09,60,S9012024,"Double-wall ctn.60x40x50 cm, 0.120 m3",3864,3864,LTA,CLOSED
68037637,,WGU,1900020333,DS Smith Packaging Denmark A/S,Denmark,X12011,DAP,2024-07-11,70,S9012024,"Double-wall ctn.60x40x50 cm, 0.120 m3",3864,3864,LTA,CLOSED
68037639,,WGU,1900009169,Smurfit Kappa GmbH,Germany,X12011,DAP,2024-07-25,10,S9008034,"Double-wall ctn.60x40x33.3 cm, 0.08 m3",7280,7280,LTA,CLOSED
68037639,,WGU,1900009169,Smurfit Kappa GmbH,Germany,X12011,DAP,2024-08-01,30,S9008034,"Double-wall ctn.60x40x33.3 cm, 0.08 m3",7280,7280,LTA,CLOSED
68037639,,WGU,1900009169,Smurfit Kappa GmbH,Germany,X12011,DAP,2024-08-08,40,S9008034,"Double-wall ctn.60x40x33.3 cm, 0.08 m3",7280,7280,LTA,CLOSED
68037639,,WGU,1900009169,Smurfit Kappa GmbH,Germany,X12011,DAP,2024-08-23,50,S9008034,"Double-wall ctn.60x40x33.3 cm, 0.08 m3",7280,6670,LTA,CLOSED
68037639,,WGU,1900009169,Smurfit Kappa GmbH,Germany,X12011,DAP,2024-07-25,60,S9012024,"Double-wall ctn.60x40x50 cm, 0.120 m3",3640,3620,LTA,CLOSED
68037639,,WGU,1900009169,Smurfit Kappa GmbH,Germany,X12011,DAP,2024-08-01,70,S9012024,"Double-wall ctn.60x40x50 cm, 0.120 m3",3640,3640,LTA,CLOSED
68037639,,WGU,1900009169,Smurfit Kappa GmbH,Germany,X12011,DAP,2024-08-08,80,S9012024,"Double-wall ctn.60x40x50 cm, 0.120 m3",3640,3545,LTA,CLOSED
68037620,Kuehne + Nagel A/S,TNIELSEN,1900016608,Hetero Labs Ltd,India,X12002,FCA,2024-08-02,20,S1400652,DTG50mg+3TC300mg+TDF300mg tabs/PAC-30 gb,11040,11040,LTA,CLOSED
68037619,Kuehne + Nagel A/S,TNIELSEN,1900014596,Macleods Pharmaceuticals Limited,India,X12002,FCA,2024-07-31,10,S1400651,Dolutegravir 10mg disp tab/PAC-90 No CTN,1000,1000,LTA,CLOSED
68037652,,WGU,1900012538,Dansk Traemballage A/S,Denmark,X12004,DAP,2024-06-19,30,S8920075,"Pallet, wooden one-way pallet,US size",936,936,NONE,CLOSED
68037660,,WGU,1900012538,Dansk Traemballage A/S,Denmark,X12004,DAP,2024-06-28,10,S8920075,"Pallet, wooden one-way pallet,US size",936,936,NONE,CLOSED
68037949,,WGU,1900012530,AB GLF Genarps Lådfabrik,Sweden,X12004,DAP,2024-10-04,10,S8920075,"Pallet, wooden one-way pallet,US size",792,792,NONE,CLOSED
68037949,,WGU,1900012530,AB GLF Genarps Lådfabrik,Sweden,X12004,DAP,2024-11-11,30,S8920075,"Pallet, wooden one-way pallet,US size",1548,1248,NONE,CLOSED
68037623,,NANXIONNAZ,1900010258,Procter & Gamble Company,USA (the),X12001,DAP,2024-09-02,10,S5007321,"Water floc. & disinfectant,pdr/BOX-240",17200,17200,LTA,CLOSED
68037668,Kuehne + Nagel A/S,TNIELSEN,1900011190,Emcure Pharmaceuticals Limited,India,X12002,FCA,2024-07-16,10,S1400653,Dolutegravir 50mg tabs/PAC-30 gb,3993,3993,LTA,CLOSED
68037621,,BKERNKAMP,1900008236,Fleischhacker GmbH & Co.KG,Germany,X12004,DAP,2024-06-27,10,S0845220,"Bag,biohazard,yellow,20L,BOX-100",1500,1500,LTA,CLOSED
62000131,Kuehne + Nagel A/S,PLPETERSEN,1900006246,"Puyoung Ind. Co., Ltd.","South Korea,Rep",X44906,FCA,2024-07-02,10,S5086014,Plastic Tarpaulin F.R. Sheet (4x5m),12000,12000,NONE,CLOSED
68037624,Kuehne + Nagel A/S,SHVISWANATHA,1900010874,Arab Printing Press  S.A.L,Lebanon,X12001,FCA,2024-07-08,10,S5034001,Adolescent Kit,392,392,LTA,CLOSED
68037627,Kuehne + Nagel A/S,SHVISWANATHA,1900020635,Zhejiang E-Bang Outsourcing and Tra,China,X12001,FCA,2024-07-09,10,S0516110,"First Aid bag,UNICEF,blue,410x280x170mm",12144,12144,LTA,CLOSED
68037627,Kuehne + Nagel A/S,SHVISWANATHA,1900020635,Zhejiang E-Bang Outsourcing and Tra,China,X12001,FCA,2024-07-09,20,S0521425,"Sachet,tablet,plastic,10x16cm/PAC-100",84000,84000,LTA,CLOSED
68037643,Panalpina / DSV Air & Sea A/S,TNIELSEN,1900019367,JSC Grindeks,Latvia,X12004,FCA,2024-12-05,10,S1545300,Oxytocin inj 10 IU 1ml amp/BOX-10,47592,47592,LTA,CLOSED
68037642,,TNIELSEN,1900019765,S Kant Healthcare Ltd.,India,X12001,DAP,2024-09-27,10,S1555930,"Nystatin oral sus 100,000IU/ml/BOT-30ml",60000,65000,LTA,CLOSED
68037641,Kuehne + Nagel A/S,TNIELSEN,1900001026,B Braun Melsungen AG,Germany,X12004,FCA,2024-08-16,10,S1552115,Glucose hyperton.inj 50% 50mL vl/BOX-20,3780,3780,LTA,CLOSED
68037640,,TNIELSEN,1900012098,Novartis Pharma Services AG,Switzerland,X12004,DAP,2024-09-15,10,S1300063,Artemeth20mg+Lumefan120mg tabs/24/PAC-30,3200,3200,LTA,CLOSED
68037879,,BMKRTCHYAN,1900001025,Durbin PLC,United Kingdom,,DAP,2025-02-20,10,S1552426,Glyceryl trinitrate 500mcg tabs/PAC-100,3000,3000,RFQ,CLOSED
68037626,,TNIELSEN,1900000468,Remedica Ltd.,Cyprus,X12002,DAP,2024-09-24,10,S1559370,Carbamazepine 200mg tabs/PAC-10x10,12000,12000,LTA,CLOSED
68037671,Kuehne + Nagel A/S,PLPETERSEN,1900014450,Paramount Tarpaulin Industries,Pakistan,X12001,FCA,2024-07-10,10,S5086016,Blankets synthetic high therm resistance,10800,10800,NONE,CLOSED
62000142,Kuehne + Nagel A/S,PLPETERSEN,1900014450,Paramount Tarpaulin Industries,Pakistan,X44906,FCA,2024-08-28,10,S5086016,Blankets synthetic high therm resistance,43200,43200,NONE,CLOSED
68037628,,TNIELSEN,1900007417,DEMO S.A. Pharmaceutical Industry,Greece,X12001,DAP,2024-11-14,10,S1514010,Atropine inj 1mg/ml 1ml amp/BOX-10,6000,6060,LTA,CLOSED
68037634,,AWEIS,1900010631,HEALTHIUM MEDTECH LTD,India,X12001,DAP,2024-09-20,10,S0564012,"Sut,abs,DEC3,need 1/2 30mm,round/BOX-36",2304,2304,LTA,CLOSED
68037634,,AWEIS,1900010631,HEALTHIUM MEDTECH LTD,India,X12001,DAP,2024-09-20,20,S0565011,"Sut,nonabs,DEC3,need 3/8 30mm,tri/BOX-36",8640,8640,LTA,CLOSED
68037634,,AWEIS,1900010631,HEALTHIUM MEDTECH LTD,India,X12001,DAP,2024-09-20,30,S0564030,"Sut,abs,DEC3,spool/BOX-36",1152,1152,LTA,CLOSED
68037635,,AWEIS,1900011349,KD Medical GmbH Hospital Products,Germany,X12004,DAP,2024-06-14,10,S0709238,"NeedleSpinal22G(0.7x90mm)Ster,disp,BOX50",480,480,LTA,CLOSED
68037635,,AWEIS,1900011349,KD Medical GmbH Hospital Products,Germany,X12004,DAP,2024-06-14,20,S0744300,"Needle,scalp vein,25G,ster,disp",16000,16000,LTA,CLOSED
68037636,,AWEIS,1900019065,Qingdao Narising International Trad,China,X12001,DAP,2024-10-09,10,S0523015,"Compress,gauze,10x10cm,n/ster/PAC-100",10080,10080,LTA,CLOSED
68037636,,AWEIS,1900019065,Qingdao Narising International Trad,China,X12001,DAP,2024-09-16,20,S0519000,"Cotton wool,500g,roll,non-ster",11200,11200,LTA,CLOSED
62000134,Kuehne + Nagel A/S,PLPETERSEN,1900015387,NRS Relief FZCO,Utd.Arab.Emir.,X44906,FCA,2024-07-22,10,S5088048,High Performance Tent - 48M2,204,204,LTA,CLOSED
62000134,Kuehne + Nagel A/S,PLPETERSEN,1900015387,NRS Relief FZCO,Utd.Arab.Emir.,X44906,FCA,2024-07-22,20,S5088048,High Performance Tent - 48M2,136,136,LTA,CLOSED
62000134,Kuehne + Nagel A/S,PLPETERSEN,1900015387,NRS Relief FZCO,Utd.Arab.Emir.,X44906,FCA,2024-07-22,30,S5088072,High Performance Tent - 72M2,56,56,LTA,CLOSED
62000129,Kuehne + Nagel A/S,NSEREK,1900007256,Alpinter SA NV,Belgium,X44908,FCA,2024-07-06,10,S5007311,"Water-cont,LDPE,10l,collapsibl.,w/o logo",36000,36000,LTA,CLOSED
62000158,Kuehne + Nagel A/S,NANXIONNAZ,1900001613,Medentech Ltd,Ireland,X44906,FCA,2024-12-10,10,S1588360,Water purif.(NaDCC) 1.67g tabs/PAC-200,42336,42336,LTA,CLOSED
62000159,Kuehne + Nagel A/S,NANXIONNAZ,1900006967,Hydrachem Limited,United Kingdom,X44906,FCA,2024-12-19,10,S5008345,Water purif.(NaDCC) 67mg tabs/BOX-400,40280,40280,LTA,CLOSED
62000159,Kuehne + Nagel A/S,NANXIONNAZ,1900006967,Hydrachem Limited,United Kingdom,X44906,FCA,2024-12-19,20,S5008345,Water purif.(NaDCC) 67mg tabs/BOX-400,25000,25000,LTA,CLOSED
62000160,Kuehne + Nagel A/S,NANXIONNAZ,1900001613,Medentech Ltd,Ireland,X44906,FCA,2025-01-13,10,S5008345,Water purif.(NaDCC) 67mg tabs/BOX-400,31752,31752,LTA,CLOSED
62000133,Kuehne + Nagel A/S,NANXIONNAZ,1900010258,Procter & Gamble Company,USA (the),X44906,FCA,2024-08-05,10,S5007321,"Water floc. & disinfectant,pdr/BOX-240",4300,4300,LTA,CLOSED
